duration,job,judgment,unit,wqs,wqs_initial
370.0,1,1,1,0.19893142906295466,0.1709408646894569
51.333333333333336,1,3,3,0.47527026003310746,0.30049132568269127
37.58974358974359,1,39,39,0.3277114326935518,0.1976140490706217
106.5,1,2,2,0.01914670422221522,0.03861421832552753
171.54794520547946,1,73,73,0.41590570119098574,0.31093976419461256
77.92485549132948,1,173,173,0.49454474018534644,0.33516524838759976
18.821428571428573,1,28,28,0.03315841479153055,0.07078025692066979
28.0,1,1,1,0.6861477422006188,0.5962847939999438
49.30769230769231,1,26,26,0.7988351586611048,0.6197161286065671
31.333333333333332,1,9,9,0.5499448469650776,0.3615355183115895
150.5,1,2,2,0.5633725545776167,0.46419396663783624
128.6,1,65,65,0.6862244565498734,0.40791597291414544
52.104166666666664,1,240,240,0.11466224837729806,0.14066525137282307
